EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/2/2016 23:00,11/3/2016 0:00,2336
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/2/2016 23:00,11/3/2016 0:00,1186342
Unknown,USW2-CW:AlarmMonitorUsage,11/2/2016 23:00,11/3/2016 0:00,3
RunInstances,USW2-DataTransfer-In-Bytes,11/2/2016 23:00,11/3/2016 0:00,117695
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/2/2016 23:00,11/3/2016 0:00,304
LoadBalancing,USW2-DataProcessing-Bytes,11/2/2016 23:00,11/3/2016 0:00,15652
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/2/2016 23:00,11/3/2016 0:00,1191216
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/2/2016 23:00,11/3/2016 0:00,32804
LoadBalancing,USW2-TestDataProcessing-Bytes,11/2/2016 23:00,11/3/2016 0:00,15652
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/2/2016 23:00,11/3/2016 0:00,0
RunInstances,USW2-BoxUsage:t2.micro,11/2/2016 23:00,11/3/2016 0:00,3
LoadBalancing,USW2-LoadBalancerUsage,11/2/2016 23:00,11/3/2016 0:00,1
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/2/2016 23:00,11/3/2016 0:00,185805
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/2/2016 23:00,11/3/2016 0:00,988
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,18198
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 0:00,11/3/2016 1:00,2613
Unknown,CW:AlarmMonitorUsage,11/3/2016 0:00,11/3/2016 1:00,1
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,912
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,1172573
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,23314
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 0:00,11/3/2016 1:00,2212
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,89838
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,16108
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,135700
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 0:00,11/3/2016 1:00,3
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 0:00,11/3/2016 1:00,3
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,1172573
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 0:00,11/3/2016 1:00,181294
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,228
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 0:00,11/3/2016 1:00,0
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,1031
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 0:00,11/3/2016 1:00,5226
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 0:00,11/3/2016 1:00,25769803776
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 0:00,11/3/2016 1:00,1
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 0:00,11/3/2016 1:00,181294
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,38156
Unknown,CW:AlarmMonitorUsage,11/3/2016 1:00,11/3/2016 2:00,1
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,11790
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,187628
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,1191396
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,5294
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 1:00,11/3/2016 2:00,3
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,187412
RunInstances,USW2-CloudFront-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,1549
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 1:00,11/3/2016 2:00,25769803776
RunInstances,USW2-CloudFront-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,8567
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,304
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 1:00,11/3/2016 2:00,1
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,9579
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 1:00,11/3/2016 2:00,3
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 1:00,11/3/2016 2:00,18441
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 1:00,11/3/2016 2:00,21054
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,3151
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,988
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 1:00,11/3/2016 2:00,0
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 1:00,11/3/2016 2:00,3507
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 1:00,11/3/2016 2:00,1191508
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 1:00,11/3/2016 2:00,1982
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 2:00,11/3/2016 3:00,15647
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 2:00,11/3/2016 3:00,25769803776
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,185561
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,514
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 2:00,11/3/2016 3:00,0
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,19871
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 2:00,11/3/2016 3:00,3
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,1186022
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,9520
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,1185910
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,4035
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 2:00,11/3/2016 3:00,228
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 2:00,11/3/2016 3:00,15647
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 2:00,11/3/2016 3:00,1870
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,296
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,185345
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 2:00,11/3/2016 3:00,1
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 2:00,11/3/2016 3:00,3
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,32272
Unknown,CW:AlarmMonitorUsage,11/3/2016 2:00,11/3/2016 3:00,1
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 2:00,11/3/2016 3:00,912
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,6176
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,183844
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,1182829
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 3:00,11/3/2016 4:00,3
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 3:00,11/3/2016 4:00,2604
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,1180448
Unknown,CW:AlarmMonitorUsage,11/3/2016 3:00,11/3/2016 4:00,1
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,1924
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,912
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 3:00,11/3/2016 4:00,3
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 3:00,11/3/2016 4:00,1
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 3:00,11/3/2016 4:00,7909
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,1512
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,184112
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 3:00,11/3/2016 4:00,0
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,228
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,772
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 3:00,11/3/2016 4:00,25769803776
RunInstances,USW2-CloudFront-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,600
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 3:00,11/3/2016 4:00,2308
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 3:00,11/3/2016 4:00,10522
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 3:00,11/3/2016 4:00,29938
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 4:00,11/3/2016 5:00,21450
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 4:00,11/3/2016 5:00,3
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 4:00,11/3/2016 5:00,1811
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 4:00,11/3/2016 5:00,2190
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 4:00,11/3/2016 5:00,1175282
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 4:00,11/3/2016 5:00,988
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 4:00,11/3/2016 5:00,1
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 4:00,11/3/2016 5:00,1175394
Unknown,CW:AlarmMonitorUsage,11/3/2016 4:00,11/3/2016 5:00,1
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 4:00,11/3/2016 5:00,182212
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 4:00,11/3/2016 5:00,0
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 4:00,11/3/2016 5:00,5700
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 4:00,11/3/2016 5:00,3
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 4:00,11/3/2016 5:00,608
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 4:00,11/3/2016 5:00,182428
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 4:00,11/3/2016 5:00,304
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 4:00,11/3/2016 5:00,7909
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 4:00,11/3/2016 5:00,5296
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 4:00,11/3/2016 5:00,25769803776
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,912
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 5:00,11/3/2016 6:00,3
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 5:00,11/3/2016 6:00,25769803776
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,1930
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 5:00,11/3/2016 6:00,5226
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 5:00,11/3/2016 6:00,0
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,182322
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,8085
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,182322
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 5:00,11/3/2016 6:00,5226
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,1175238
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 5:00,11/3/2016 6:00,1
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,17233
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,1290
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 5:00,11/3/2016 6:00,1819
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,1175238
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,21172
Unknown,CW:AlarmMonitorUsage,11/3/2016 5:00,11/3/2016 6:00,1
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 5:00,11/3/2016 6:00,3
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 5:00,11/3/2016 6:00,228
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 5:00,11/3/2016 6:00,909
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,182857
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,8065
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,304
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 6:00,11/3/2016 7:00,3
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,182321
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,21356
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 6:00,11/3/2016 7:00,1
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 6:00,11/3/2016 7:00,1790
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 6:00,11/3/2016 7:00,5226
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,1175290
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 6:00,11/3/2016 7:00,25769803776
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,988
Unknown,CW:AlarmMonitorUsage,11/3/2016 6:00,11/3/2016 7:00,1
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,17109
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 6:00,11/3/2016 7:00,756
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 6:00,11/3/2016 7:00,3
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 6:00,11/3/2016 7:00,5226
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,1041
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,2306
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 6:00,11/3/2016 7:00,0
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 6:00,11/3/2016 7:00,1180052
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 7:00,11/3/2016 8:00,1175178
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 7:00,11/3/2016 8:00,5226
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 7:00,11/3/2016 8:00,228
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 7:00,11/3/2016 8:00,1
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 7:00,11/3/2016 8:00,1762
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 7:00,11/3/2016 8:00,5668
Unknown,CW:AlarmMonitorUsage,11/3/2016 7:00,11/3/2016 8:00,1
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 7:00,11/3/2016 8:00,3
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 7:00,11/3/2016 8:00,7839
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 7:00,11/3/2016 8:00,3
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 7:00,11/3/2016 8:00,912
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 7:00,11/3/2016 8:00,182539
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 7:00,11/3/2016 8:00,25769803776
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 7:00,11/3/2016 8:00,182159
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 7:00,11/3/2016 8:00,1175402
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 7:00,11/3/2016 8:00,0
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 7:00,11/3/2016 8:00,1374
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 7:00,11/3/2016 8:00,804
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 7:00,11/3/2016 8:00,20872
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 8:00,11/3/2016 9:00,39734
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 8:00,11/3/2016 9:00,1
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 8:00,11/3/2016 9:00,25769803776
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 8:00,11/3/2016 9:00,15678
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 8:00,11/3/2016 9:00,3505
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 8:00,11/3/2016 9:00,15678
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 8:00,11/3/2016 9:00,3
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 8:00,11/3/2016 9:00,228
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 8:00,11/3/2016 9:00,5548
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 8:00,11/3/2016 9:00,1188947
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 8:00,11/3/2016 9:00,0
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 8:00,11/3/2016 9:00,3
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 8:00,11/3/2016 9:00,186604
Unknown,CW:AlarmMonitorUsage,11/3/2016 8:00,11/3/2016 9:00,1
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 8:00,11/3/2016 9:00,186820
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 8:00,11/3/2016 9:00,1189059
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 8:00,11/3/2016 9:00,684
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 8:00,11/3/2016 9:00,912
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 8:00,11/3/2016 9:00,1778
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,3783
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 9:00,11/3/2016 10:00,1764
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,304
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,961
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 9:00,11/3/2016 10:00,25769803776
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,181832
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,1172842
PublicIP-Out,USW2-CNN1-AWS-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,48
PublicIP-In,USW2-CNN1-AWS-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,88
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 9:00,11/3/2016 10:00,3
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 9:00,11/3/2016 10:00,612
Unknown,CW:AlarmMonitorUsage,11/3/2016 9:00,11/3/2016 10:00,1
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,988
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,9710
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 9:00,11/3/2016 10:00,0
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 9:00,11/3/2016 10:00,1
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,15795
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 9:00,11/3/2016 10:00,3225
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,181616
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 9:00,11/3/2016 10:00,73
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,132
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 9:00,11/3/2016 10:00,3
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 9:00,11/3/2016 10:00,1172954
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,184214
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,228
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 10:00,11/3/2016 11:00,10452
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 10:00,11/3/2016 11:00,1829
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 10:00,11/3/2016 11:00,3
RunInstances,USW2-C3DataTransfer-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,264
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 10:00,11/3/2016 11:00,0
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,183946
RunInstances,USW2-C3DataTransfer-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,146
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,2060
Unknown,CW:AlarmMonitorUsage,11/3/2016 10:00,11/3/2016 11:00,1
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,988
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,1180708
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,1183089
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 10:00,11/3/2016 11:00,1
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 10:00,11/3/2016 11:00,25769803776
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 10:00,11/3/2016 11:00,3
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 10:00,11/3/2016 11:00,10452
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,28042
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 10:00,11/3/2016 11:00,9116
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 10:00,11/3/2016 11:00,19784
LoadBalancing,USW2-DataProcessing-Bytes,11/3/2016 11:00,11/3/2016 12:00,13064
RunInstances,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 11:00,11/3/2016 12:00,1183269
CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,11/3/2016 11:00,11/3/2016 12:00,25769803776
LoadBalancing,USW2-DataTransfer-In-Bytes,11/3/2016 11:00,11/3/2016 12:00,3606
RunInstances,USW2-DataTransfer-Out-Bytes,11/3/2016 11:00,11/3/2016 12:00,8959
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 11:00,11/3/2016 12:00,13064
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 11:00,11/3/2016 12:00,3
PublicIP-In,USW2-USE1-AWS-In-Bytes,11/3/2016 11:00,11/3/2016 12:00,304
RunInstances,USW2-BoxUsage:t2.micro,11/3/2016 11:00,11/3/2016 12:00,3
RunInstances,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 11:00,11/3/2016 12:00,185138
EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 11:00,11/3/2016 12:00,1832
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 11:00,11/3/2016 12:00,2603
Unknown,CW:AlarmMonitorUsage,11/3/2016 11:00,11/3/2016 12:00,1
EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,11/3/2016 11:00,11/3/2016 12:00,0
LoadBalancing,USW2-DataTransfer-Out-Bytes,11/3/2016 11:00,11/3/2016 12:00,29522
LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,11/3/2016 11:00,11/3/2016 12:00,184706
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 11:00,11/3/2016 12:00,1183045
LoadBalancing,USW2-LoadBalancerUsage,11/3/2016 11:00,11/3/2016 12:00,1
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 11:00,11/3/2016 12:00,988
RunInstances,USW2-DataTransfer-In-Bytes,11/3/2016 12:00,11/3/2016 13:00,21832
Unknown,USW2-CW:AlarmMonitorUsage,11/3/2016 12:00,11/3/2016 13:00,3
LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,11/3/2016 12:00,11/3/2016 13:00,1173857
LoadBalancing,USW2-TestDataProcessing-Bytes,11/3/2016 12:00,11/3/2016 13:00,13065
PublicIP-Out,USW2-USE1-AWS-Out-Bytes,11/3/2016 12:00,11/3/2016 13:00,988
